Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
Skechers,DripReport,4/19/20,"109,413",4,in,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,['viral rap']
Falling,Trevor Daniel,4/19/20,"99,351",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,4/20/20,"155,202",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/20/20,"125,848",2,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Shayad,"Pritam, Arijit Singh",4/20/20,"114,390",3,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Skechers,DripReport,4/20/20,"111,929",4,in,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,['viral rap']
Falling,Trevor Daniel,4/20/20,"100,742",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,4/21/20,"164,360",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/21/20,"123,442",2,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Skechers,DripReport,4/21/20,"115,318",3,in,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,['viral rap']
Shayad,"Pritam, Arijit Singh",4/21/20,"112,834",4,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Falling,Trevor Daniel,4/21/20,"102,583",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,4/22/20,"164,202",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/22/20,"121,872",2,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Skechers,DripReport,4/22/20,"115,438",3,in,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,['viral rap']
Shayad,"Pritam, Arijit Singh",4/22/20,"114,968",4,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Falling,Trevor Daniel,4/22/20,"102,128",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,4/23/20,"160,635",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/23/20,"121,812",2,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Skechers,DripReport,4/23/20,"115,183",3,in,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,['viral rap']
Shayad,"Pritam, Arijit Singh",4/23/20,"112,340",4,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Falling,Trevor Daniel,4/23/20,"102,477",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,4/24/20,"151,825",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/24/20,"116,962",2,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Skechers,DripReport,4/24/20,"108,111",3,in,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,['viral rap']
Shayad,"Pritam, Arijit Singh",4/24/20,"106,921",4,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Falling,Trevor Daniel,4/24/20,"97,517",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,4/25/20,"143,888",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/25/20,"109,294",2,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Shayad,"Pritam, Arijit Singh",4/25/20,"105,510",3,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Skechers,DripReport,4/25/20,"100,115",4,in,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,['viral rap']
Falling,Trevor Daniel,4/25/20,"93,766",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,4/26/20,"144,398",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",4/26/20,"108,978",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/26/20,"108,913",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Skechers,DripReport,4/26/20,"96,337",4,in,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,['viral rap']
Falling,Trevor Daniel,4/26/20,"91,856",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,4/27/20,"144,123",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",4/27/20,"113,598",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/27/20,"110,383",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Skechers,DripReport,4/27/20,"96,099",4,in,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,['viral rap']
Falling,Trevor Daniel,4/27/20,"93,013",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,4/28/20,"140,681",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",4/28/20,"117,163",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/28/20,"108,579",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Skechers,DripReport,4/28/20,"95,012",4,in,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,['viral rap']
Falling,Trevor Daniel,4/28/20,"92,842",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,4/29/20,"135,469",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",4/29/20,"115,376",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/29/20,"103,564",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Falling,Trevor Daniel,4/29/20,"89,201",4,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Toosie Slide,Drake,4/29/20,"89,118",5,in,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,0.834,0.454,-9.75,0.201,0.321,6.15E-06,0.114,0.837,81.618,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
Genda Phool (feat. Payal Dev),Badshah,4/30/20,"129,082",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",4/30/20,"113,368",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",4/30/20,"100,622",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Falling,Trevor Daniel,4/30/20,"87,423",4,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao",4/30/20,"85,925",5,in,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44,0.695,0.727,-6.274,0.0323,0.0744,0.000175,0.533,0.864,118.034,"['desi pop', 'filmi', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/1/20,"130,642",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",5/1/20,"113,981",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/1/20,"101,268",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Toosie Slide,Drake,5/1/20,"93,490",4,in,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao",5/1/20,"87,288",5,in,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44,0.695,0.727,-6.274,0.0323,0.0744,0.000175,0.533,0.864,118.034,"['desi pop', 'filmi', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/2/20,"128,541",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",5/2/20,"115,345",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/2/20,"101,632",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Toosie Slide,Drake,5/2/20,"91,439",4,in,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
Falling,Trevor Daniel,5/2/20,"86,759",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,5/3/20,"125,637",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",5/3/20,"116,367",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/3/20,"101,840",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Toosie Slide,Drake,5/3/20,"89,819",4,in,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
"Ghungroo (From ""War"")","Arijit Singh, Shilpa Rao",5/3/20,"84,937",5,in,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44,0.695,0.727,-6.274,0.0323,0.0744,0.000175,0.533,0.864,118.034,"['desi pop', 'filmi', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/4/20,"123,261",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",5/4/20,"116,527",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/4/20,"103,469",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Toosie Slide,Drake,5/4/20,"91,901",4,in,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
Falling,Trevor Daniel,5/4/20,"86,570",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,5/5/20,"121,443",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",5/5/20,"116,233",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/5/20,"101,681",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Toosie Slide,Drake,5/5/20,"89,465",4,in,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
Falling,Trevor Daniel,5/5/20,"86,792",5,in,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,0.784,0.43,-8.756,0.0364,0.123,0,0.0887,0.236,127.087,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,5/6/20,"116,891",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",5/6/20,"113,181",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/6/20,"100,342",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/6/20,"91,442",4,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Toosie Slide,Drake,5/6/20,"87,564",5,in,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
Genda Phool (feat. Payal Dev),Badshah,5/7/20,"117,465",1,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",5/7/20,"113,454",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/7/20,"100,802",3,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Toosie Slide,Drake,5/7/20,"88,835",4,in,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,0.83,0.49,-8.82,0.209,0.289,3.04E-06,0.113,0.845,81.604,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
Roses - Imanbek Remix,SAINt JHN,5/7/20,"87,219",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Stuck with U (with Justin Bieber),Ariana Grande,5/8/20,"130,875",1,in,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,"['pop', 'post-teen pop']"
Genda Phool (feat. Payal Dev),Badshah,5/8/20,"115,958",2,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",5/8/20,"113,023",3,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/8/20,"98,773",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/8/20,"88,032",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Stuck with U (with Justin Bieber),Ariana Grande,5/9/20,"114,770",1,in,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,"['pop', 'post-teen pop']"
Shayad,"Pritam, Arijit Singh",5/9/20,"114,339",2,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Genda Phool (feat. Payal Dev),Badshah,5/9/20,"112,807",3,in,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf,0.955,0.538,-8.394,0.0734,0.132,0.00146,0.0704,0.837,116.977,"['desi hip hop', 'desi pop', 'desi trap', 'filmi', 'haryanvi pop', 'modern bollywood']"
death bed (coffee for your head),"Powfu, beabadoobee",5/9/20,"98,164",4,in,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0,0.696,0.348,144.026,"['emo rap', 'sad rap']"
Roses - Imanbek Remix,SAINt JHN,5/9/20,"88,810",5,in,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,-5.484,0.0495,0.0167,0.0107,0.353,0.898,121.975,"['melodic rap', 'rap', 'slap house']"
Shayad,"Pritam, Arijit Singh",5/10/20,"110,432",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Stuck with U (with Justin Bieber),Ariana Grande,5/10/20,"106,712",2,in,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,"['pop', 'post-teen pop']"
