Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/5/20,"418,369",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/5/20,"374,539",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,7/5/20,"284,874",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Watermelon Sugar,Harry Styles,7/5/20,"275,924",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/5/20,"259,797",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/6/20,"453,787",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/6/20,"408,085",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,7/6/20,"314,186",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Watermelon Sugar,Harry Styles,7/6/20,"298,484",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/6/20,"291,544",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/7/20,"439,844",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/7/20,"396,858",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,7/7/20,"300,924",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Watermelon Sugar,Harry Styles,7/7/20,"287,444",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/7/20,"283,483",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/8/20,"439,060",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/8/20,"403,429",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,7/8/20,"301,880",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Watermelon Sugar,Harry Styles,7/8/20,"289,504",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/8/20,"288,626",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/9/20,"433,654",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/9/20,"403,641",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Rain On Me (with Ariana Grande),Lady Gaga,7/9/20,"304,818",3,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/9/20,"294,100",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Watermelon Sugar,Harry Styles,7/9/20,"289,677",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/10/20,"453,779",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/10/20,"437,259",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Come & Go (with Marshmello),Juice WRLD,7/10/20,"394,434",3,gb,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Life's A Mess (feat. Halsey),Juice WRLD,7/10/20,"381,040",4,gb,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,0.63,0.446,-8.9,0.0351,0.337,0,0.166,0.177,143.078,"['chicago rap', 'melodic rap']"
Conversations,Juice WRLD,7/10/20,"368,062",5,gb,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,0.747,0.622,-5.825,0.0838,0.176,0,0.151,0.57,159.93,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/11/20,"479,931",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/11/20,"479,123",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Watermelon Sugar,Harry Styles,7/11/20,"362,597",3,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/11/20,"353,261",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Rain On Me (with Ariana Grande),Lady Gaga,7/11/20,"346,522",5,gb,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,-3.764,0.0397,0.021,0,0.323,0.646,123.056,"['dance pop', 'pop', 'post-teen pop']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/12/20,"407,054",1,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/12/20,"405,296",2,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Watermelon Sugar,Harry Styles,7/12/20,"315,168",3,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/12/20,"300,557",4,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Come & Go (with Marshmello),Juice WRLD,7/12/20,"296,346",5,gb,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/13/20,"404,112",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/13/20,"395,994",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Come & Go (with Marshmello),Juice WRLD,7/13/20,"311,652",3,gb,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Watermelon Sugar,Harry Styles,7/13/20,"294,283",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Head & Heart (feat. MNEK),Joel Corry,7/13/20,"290,496",5,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/14/20,"405,754",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/14/20,"395,740",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Head & Heart (feat. MNEK),Joel Corry,7/14/20,"325,397",3,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
Come & Go (with Marshmello),Juice WRLD,7/14/20,"303,923",4,gb,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Watermelon Sugar,Harry Styles,7/14/20,"292,072",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/15/20,"404,966",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/15/20,"394,605",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Head & Heart (feat. MNEK),Joel Corry,7/15/20,"335,760",3,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
Come & Go (with Marshmello),Juice WRLD,7/15/20,"297,174",4,gb,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,0.625,0.814,-5.181,0.0657,0.0172,0,0.158,0.535,144.991,"['chicago rap', 'melodic rap']"
Watermelon Sugar,Harry Styles,7/15/20,"289,674",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/16/20,"424,639",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/16/20,"405,773",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Head & Heart (feat. MNEK),Joel Corry,7/16/20,"367,492",3,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
Watermelon Sugar,Harry Styles,7/16/20,"300,937",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/16/20,"297,595",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/17/20,"475,234",1,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Head & Heart (feat. MNEK),Joel Corry,7/17/20,"474,869",2,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/17/20,"449,215",3,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Watermelon Sugar,Harry Styles,7/17/20,"349,247",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/17/20,"338,514",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Head & Heart (feat. MNEK),Joel Corry,7/18/20,"489,896",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/18/20,"456,720",2,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/18/20,"439,819",3,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Watermelon Sugar,Harry Styles,7/18/20,"347,946",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/18/20,"336,859",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Head & Heart (feat. MNEK),Joel Corry,7/19/20,"407,035",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/19/20,"380,751",2,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/19/20,"362,285",3,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Watermelon Sugar,Harry Styles,7/19/20,"283,378",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/19/20,"271,517",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Head & Heart (feat. MNEK),Joel Corry,7/20/20,"484,630",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/20/20,"404,677",2,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/20/20,"390,521",3,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Watermelon Sugar,Harry Styles,7/20/20,"305,792",4,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Breaking Me,"Topic, A7S",7/20/20,"295,553",5,gb,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,0.789,0.72,-5.652,0.218,0.223,0,0.129,0.664,122.031,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
Only You Freestyle,"Headie One, Drake",7/21/20,"590,271",1,gb,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r,0.68,0.826,-2.561,0.27,0.562,0,0.254,0.804,146.95,['uk hip hop']
Head & Heart (feat. MNEK),Joel Corry,7/21/20,"523,784",2,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/21/20,"417,010",3,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/21/20,"400,489",4,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Watermelon Sugar,Harry Styles,7/21/20,"310,341",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Head & Heart (feat. MNEK),Joel Corry,7/22/20,"539,351",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
Only You Freestyle,"Headie One, Drake",7/22/20,"471,769",2,gb,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r,0.68,0.826,-2.561,0.27,0.562,0,0.254,0.804,146.95,['uk hip hop']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/22/20,"405,910",3,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/22/20,"383,555",4,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Watermelon Sugar,Harry Styles,7/22/20,"303,709",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Head & Heart (feat. MNEK),Joel Corry,7/23/20,"534,909",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
Only You Freestyle,"Headie One, Drake",7/23/20,"415,593",2,gb,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r,0.68,0.826,-2.561,0.27,0.562,0,0.254,0.804,146.95,['uk hip hop']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/23/20,"405,079",3,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/23/20,"397,287",4,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Watermelon Sugar,Harry Styles,7/23/20,"294,826",5,gb,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,"['pop', 'post-teen pop']"
Head & Heart (feat. MNEK),Joel Corry,7/24/20,"626,320",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
cardigan,Taylor Swift,7/24/20,"506,167",2,gb,https://open.spotify.com/track/4LEK9rD7TWIG4FCL1s27XC,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
the 1,Taylor Swift,7/24/20,"476,532",3,gb,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,-6.942,0.0522,0.757,7.28E-06,0.108,0.172,139.883,"['pop', 'post-teen pop']"
exile (feat. Bon Iver),Taylor Swift,7/24/20,"461,418",4,gb,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,-8.426,0.0287,0.778,5.62E-05,0.11,0.152,75.602,"['pop', 'post-teen pop']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/24/20,"443,891",5,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Head & Heart (feat. MNEK),Joel Corry,7/25/20,"612,962",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/25/20,"421,966",2,gb,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
ROCKSTAR (feat. Roddy Ricch),DaBaby,7/25/20,"420,782",3,gb,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,-7.956,0.164,0.247,0,0.101,0.497,89.977,"['north carolina hip hop', 'rap']"
Only You Freestyle,"Headie One, Drake",7/25/20,"356,113",4,gb,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r,0.68,0.826,-2.561,0.27,0.562,0,0.254,0.804,146.95,['uk hip hop']
cardigan,Taylor Swift,7/25/20,"350,328",5,gb,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,"['pop', 'post-teen pop']"
Head & Heart (feat. MNEK),Joel Corry,7/26/20,"490,303",1,gb,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,0.734,0.874,-3.158,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']"
